,set_voltage_in,set_voltage_out,phase,measured_voltage_in,measured_current_in,measured_power_in,measured_voltage_out,measured_current_out,measured_power_out,wirkung
534,33.5,9.5,85.0,32.9692,0.2272712,7.492948,9.585326,0.7042864,6.750815,0.9009558
535,33.5,10.0,85.0,32.96771,0.23849,7.86247,10.08739,0.7026421,7.087822,0.9014752
536,33.5,10.5,85.0,32.96572,0.2495814,8.227632,10.58459,0.700892,7.418658,0.901676
537,33.5,11.0,85.0,32.96411,0.2607339,8.59486,11.08401,0.6992762,7.750786,0.9017931
538,33.5,11.5,85.0,32.96244,0.2718923,8.962232,11.58363,0.6975261,8.079882,0.9015479
539,33.5,12.0,85.0,32.96045,0.283332,9.338751,12.09616,0.6959617,8.41846,0.9014546
540,34.0,8.0,85.0,33.96852,0.1940344,6.59106,8.080922,0.7317066,5.912864,0.8971037
541,34.0,8.5,85.0,33.96724,0.2053885,6.97648,8.589132,0.7300419,6.270427,0.8987951
542,34.0,9.0,85.0,33.96472,0.216417,7.350544,9.08277,0.7283435,6.615377,0.8999847
543,34.0,9.5,85.0,33.96361,0.2276911,7.733213,9.587704,0.7266988,6.967372,0.9009673
544,34.0,10.0,85.0,33.96148,0.2389077,8.113658,10.08975,0.7250336,7.315404,0.901616
545,34.0,10.5,85.0,33.95978,0.2499977,8.489866,10.58691,0.7233023,7.657535,0.9019619
546,34.0,11.0,85.0,33.95781,0.2611559,8.868283,11.08679,0.7215647,7.999833,0.9020723
547,34.0,11.5,85.0,33.95607,0.2723104,9.246593,11.58589,0.7199026,8.340716,0.9020312
548,34.0,12.0,85.0,33.95414,0.283751,9.634519,12.09826,0.7183148,8.690357,0.9020023
549,34.5,8.0,85.0,33.9682,0.1940368,6.591082,8.080882,0.7316983,5.912767,0.897086
550,34.5,8.5,85.0,33.96702,0.205389,6.976451,8.58927,0.7299868,6.270053,0.8987454
551,34.5,9.0,85.0,33.96492,0.2164191,7.350657,9.082833,0.7283465,6.61545,0.8999808
552,34.5,9.5,85.0,33.96294,0.2276901,7.733024,9.587646,0.7266188,6.966563,0.9008847
553,34.5,10.0,85.0,33.96102,0.2389132,8.113736,10.08974,0.7249715,7.314772,0.9015294
554,34.5,10.5,85.0,33.95932,0.2500154,8.490354,10.58679,0.7233387,7.657837,0.9019457
555,34.5,11.0,85.0,33.95751,0.2611741,8.868822,11.08664,0.7215405,7.999459,0.9019754
556,34.5,11.5,85.0,33.95624,0.2723226,9.247053,11.58587,0.719892,8.340571,0.9019708
557,34.5,12.0,85.0,33.95428,0.2837712,9.635247,12.09843,0.7182367,8.689536,0.9018487
558,35.0,8.0,85.0,34.98029,0.1944656,6.802465,8.08303,0.7543414,6.097364,0.8963463
559,35.0,8.5,85.0,34.97836,0.2058057,7.198744,8.591553,0.752795,6.467678,0.8984453
560,35.0,9.0,85.0,34.97682,0.2168325,7.584113,9.085576,0.7511076,6.824245,0.899808
561,35.0,9.5,85.0,34.97496,0.2280927,7.977531,9.58993,0.7494745,7.187407,0.9009563
562,35.0,10.0,85.0,34.97362,0.2393144,8.369691,10.09216,0.7478293,7.547215,0.9017317
563,35.0,10.5,85.0,34.97136,0.2504038,8.756962,10.58924,0.746074,7.900355,0.90218
564,35.0,11.0,85.0,34.96965,0.2615627,9.146756,11.08907,0.7443942,8.254642,0.9024667
565,35.0,11.5,85.0,34.96786,0.2727209,9.536469,11.58824,0.7427211,8.606833,0.9025178
566,35.0,12.0,85.0,34.96618,0.2841608,9.936017,12.10059,0.7411608,8.968484,0.9026236
567,25.0,8.0,95.0,34.9805,0.1944401,6.801612,8.08331,0.7544819,6.098711,0.8966567
568,25.0,8.5,95.0,34.98315,0.03656651,1.279212,2.859276,2.075338,5.933965,4.638767
569,25.0,9.0,95.0,34.98307,0.03660128,1.280425,2.865207,2.075126,5.945664,4.643507
570,25.0,9.5,95.0,34.98311,0.03662908,1.281399,2.870185,2.075103,5.95593,4.647988
571,25.0,10.0,95.0,34.98269,0.03665402,1.282256,2.876479,2.074974,5.96862,4.65478
572,25.0,10.5,95.0,34.98328,0.03667505,1.283014,2.882659,2.075153,5.98196,4.662429
573,25.0,11.0,95.0,34.98368,0.0366951,1.28373,2.887452,2.074981,5.991407,4.667187
574,25.0,11.5,95.0,34.98362,0.03671484,1.284418,2.895017,2.075308,6.008051,4.677646
575,25.0,12.0,95.0,34.9828,0.03672649,1.284795,2.900388,2.075241,6.019004,4.684795
576,25.5,8.0,95.0,25.4795,0.0335592,0.8550715,2.80289,2.074454,5.814467,6.799978
