,set_voltage_in,set_voltage_out,phase,measured_voltage_in,measured_current_in,measured_power_in,measured_voltage_out,measured_current_out,measured_power_out,wirkung
542,34.0,9.0,15.0,33.94336,0.07102501,2.410828,9.045481,0.2374056,2.147448,0.8907514
543,34.0,9.5,15.0,33.94258,0.0720273,2.444793,9.552892,0.2278232,2.17637,0.8902066
544,34.0,10.0,15.0,33.94207,0.07294521,2.475912,10.05344,0.2179531,2.191179,0.8849989
545,34.0,10.5,15.0,33.94089,0.07401087,2.511995,10.54689,0.2087674,2.201846,0.876533
546,34.0,11.0,15.0,33.93955,0.07552616,2.563324,11.04609,0.2012241,2.222739,0.8671314
547,34.0,11.5,15.0,33.93837,0.07743422,2.627991,11.54703,0.1953725,2.255972,0.8584397
548,34.0,12.0,15.0,33.93649,0.07964128,2.702746,12.05777,0.1906515,2.298833,0.8505545
549,34.5,8.0,15.0,33.94565,0.06785638,2.303429,8.048271,0.2519447,2.027719,0.8803046
550,34.5,8.5,15.0,33.94432,0.06978855,2.368925,8.549931,0.245855,2.102043,0.8873405
551,34.5,9.0,15.0,33.94354,0.07102593,2.410872,9.045339,0.2374549,2.14786,0.890906
552,34.5,9.5,15.0,33.94252,0.07202768,2.444801,9.552814,0.2278014,2.176144,0.890111
553,34.5,10.0,15.0,33.94204,0.07294651,2.475953,10.05338,0.2179724,2.19136,0.8850572
554,34.5,10.5,15.0,33.94092,0.07401316,2.512074,10.54687,0.2087614,2.20178,0.8764788
555,34.5,11.0,15.0,33.9399,0.07552467,2.5633,11.04605,0.2012232,2.222722,0.867133
556,34.5,11.5,15.0,33.93809,0.07743422,2.627969,11.54682,0.1953836,2.25606,0.8584805
557,34.5,12.0,15.0,33.93719,0.07964285,2.702854,12.05755,0.1906724,2.299042,0.8505977
558,35.0,8.0,15.0,34.95736,0.06834389,2.389122,8.049673,0.2610873,2.101667,0.8796819
559,35.0,8.5,15.0,34.95568,0.07088769,2.477927,8.551882,0.2565371,2.193875,0.8853667
560,35.0,9.0,15.0,34.95443,0.072359,2.529268,9.047299,0.2490734,2.253442,0.8909463
561,35.0,9.5,15.0,34.95352,0.07344338,2.567105,9.554779,0.2397563,2.290818,0.8923744
562,35.0,10.0,15.0,34.95285,0.07435471,2.598909,10.05543,0.2299054,2.311798,0.8895263
563,35.0,10.5,15.0,34.95209,0.07526108,2.630532,10.54876,0.2200649,2.321411,0.8824871
564,35.0,11.0,15.0,34.95097,0.07650263,2.673841,11.04766,0.211477,2.336325,0.873771
565,35.0,11.5,15.0,34.94965,0.07819911,2.733031,11.54834,0.2047539,2.364567,0.865181
566,35.0,12.0,15.0,34.94838,0.08026269,2.805051,12.0594,0.1994583,2.405347,0.8575056
567,25.0,8.0,20.0,34.99733,0.08351791,2.922904,8.061216,0.32769,2.64158,0.9037521
568,25.0,8.5,20.0,34.99636,0.08598991,3.009334,8.562803,0.3195145,2.73594,0.9091514
569,25.0,9.0,20.0,34.99612,0.08814868,3.084861,9.057139,0.3103816,2.81117,0.9112791
570,25.0,9.5,20.0,34.99589,0.09027426,3.159228,9.564532,0.3006977,2.876032,0.9103592
571,25.0,10.0,20.0,34.99512,0.09249859,3.236999,10.06547,0.2916153,2.935244,0.9067794
572,25.0,10.5,20.0,34.99492,0.09507316,3.327077,10.55931,0.2841366,3.000286,0.9017782
573,25.0,11.0,20.0,34.99437,0.0980392,3.43082,11.05772,0.2782259,3.076545,0.8967377
574,25.0,11.5,20.0,34.99435,0.1012549,3.543351,11.55904,0.2733894,3.160121,0.8918452
575,25.0,12.0,20.0,34.99429,0.1047105,3.66427,12.07153,0.2692732,3.250539,0.8870904
576,25.5,8.0,20.0,25.44808,0.07276984,1.851852,8.039898,0.204629,1.645196,0.8884057
577,25.5,8.5,20.0,25.44536,0.07586757,1.930478,8.542197,0.199111,1.700845,0.8810487
578,25.5,9.0,20.0,25.443,0.07916164,2.014109,9.038636,0.1947732,1.760484,0.874076
579,25.5,9.5,20.0,25.43994,0.08268274,2.103444,9.546918,0.1909506,1.82299,0.8666691
580,25.5,10.0,20.0,25.4912,0.08634394,2.20101,10.04838,0.1881084,1.890184,0.8587802
581,25.5,10.5,20.0,25.4908,0.08995195,2.292947,10.54306,0.1848357,1.948734,0.8498817
582,25.5,11.0,20.0,25.49024,0.09362292,2.38647,11.04265,0.1818715,2.008343,0.841554
583,25.5,11.5,20.0,25.48987,0.09731205,2.480472,11.54421,0.1792411,2.069197,0.8341948
584,25.5,12.0,20.0,25.48948,0.1010037,2.574532,12.055,0.1768837,2.132332,0.8282406
585,26.0,8.0,20.0,25.44886,0.07276648,1.851824,8.039782,0.2045874,1.644838,0.8882259
586,26.0,8.5,20.0,25.44652,0.07586713,1.930554,8.541999,0.1991555,1.701186,0.8811904
587,26.0,9.0,20.0,25.44336,0.07916205,2.014149,9.038485,0.1947149,1.759928,0.8737826
588,26.0,9.5,20.0,25.44109,0.08268577,2.103616,9.546715,0.1909612,1.823052,0.8666276
589,26.0,10.0,20.0,25.49185,0.08634951,2.201209,10.04846,0.1880964,1.890079,0.8586549
590,26.0,10.5,20.0,25.49051,0.0899439,2.292716,10.5432,0.1848554,1.948967,0.8500688
591,26.0,11.0,20.0,25.49023,0.09362078,2.386416,11.0429,0.1818755,2.008432,0.8416103
592,26.0,11.5,20.0,25.48948,0.09730311,2.480206,11.54445,0.1792333,2.06915,0.8342655
593,26.0,12.0,20.0,25.48924,0.1009995,2.574399,12.05519,0.1769194,2.132798,0.8284643
594,26.5,8.0,20.0,26.44074,0.07364813,1.947311,8.041919,0.2163851,1.740151,0.8936174
595,26.5,8.5,20.0,26.43955,0.07654531,2.023823,8.543741,0.2100445,1.794566,0.8867207
596,26.5,9.0,20.0,26.43652,0.07972104,2.107547,9.040206,0.205173,1.854806,0.8800782
597,26.5,9.5,20.0,26.43361,0.08315977,2.198213,9.548494,0.2010706,1.919922,0.8734009
598,26.5,10.0,20.0,26.48443,0.08675253,2.297591,10.05004,0.197974,1.989647,0.8659709
599,26.5,10.5,20.0,26.48386,0.09031297,2.391836,10.54455,0.1945094,2.051015,0.8575062
600,26.5,11.0,20.0,26.4827,0.09396681,2.488495,11.04442,0.1914032,2.113938,0.8494845
601,26.5,11.5,20.0,26.48244,0.09764656,2.585919,11.54604,0.1886543,2.17821,0.8423352
602,26.5,12.0,20.0,26.48227,0.1013774,2.684704,12.05691,0.1862242,2.245289,0.8363262
603,27.0,8.0,20.0,26.441,0.07364348,1.947207,8.041917,0.2163994,1.740266,0.8937241
604,27.0,8.5,20.0,26.4389,0.07654412,2.023742,8.543952,0.2100513,1.794668,0.8868066
605,27.0,9.0,20.0,26.43602,0.07972068,2.107497,9.040363,0.2051642,1.854759,0.8800767
606,27.0,9.5,20.0,26.43342,0.08315992,2.198201,9.548707,0.2010406,1.919678,0.873295
607,27.0,10.0,20.0,26.48442,0.08674124,2.297291,10.05007,0.1979529,1.989441,0.8659943
608,27.0,10.5,20.0,26.48373,0.0903179,2.391955,10.54449,0.194543,2.051357,0.8576069
609,27.0,11.0,20.0,26.48293,0.09396853,2.488562,11.0444,0.1914247,2.11417,0.849555
610,27.0,11.5,20.0,26.48261,0.09765718,2.586217,11.54602,0.1886372,2.17801,0.8421602
611,27.0,12.0,20.0,26.48174,0.1014023,2.685309,12.05711,0.1862172,2.245243,0.8361206
612,27.5,8.0,20.0,27.45269,0.07467458,2.050018,8.044199,0.2289492,1.841713,0.8983888
613,27.5,8.5,20.0,27.44958,0.07733208,2.122733,8.545763,0.2216076,1.893806,0.8921548
614,27.5,9.0,20.0,27.44758,0.08034866,2.205376,9.041895,0.2160407,1.953417,0.8857524
615,27.5,9.5,20.0,27.44535,0.08368733,2.296828,9.549987,0.2114859,2.019687,0.8793377
616,27.5,10.0,20.0,27.49693,0.08720747,2.397937,10.05152,0.2080976,2.091697,0.8722902
617,27.5,10.5,20.0,27.49639,0.09071376,2.494301,10.54624,0.2044651,2.156338,0.8645061
618,27.5,11.0,20.0,27.49586,0.09433842,2.593916,11.04597,0.2012234,2.222709,0.8568932
619,27.5,11.5,20.0,27.49514,0.09801345,2.694894,11.54746,0.1983067,2.289938,0.8497323
620,27.5,12.0,20.0,27.49454,0.1017714,2.798158,12.05867,0.1957622,2.360632,0.8436378
621,28.0,8.0,20.0,27.4523,0.0746746,2.04999,8.044038,0.2289526,1.841704,0.8983966
622,28.0,8.5,20.0,27.45053,0.07733123,2.122783,8.545801,0.2215698,1.893491,0.8919852
623,28.0,9.0,20.0,27.44822,0.08035095,2.205491,9.041895,0.2160596,1.953589,0.8857841
624,28.0,9.5,20.0,27.44526,0.08368903,2.296867,9.55019,0.2114995,2.019861,0.8793982
625,28.0,10.0,20.0,27.49703,0.087221,2.398319,10.05176,0.2080699,2.091468,0.8720561
626,28.0,10.5,20.0,27.49604,0.09072056,2.494456,10.54619,0.2044822,2.156508,0.8645205
627,28.0,11.0,20.0,27.49519,0.09434777,2.59411,11.04602,0.2012032,2.222495,0.8567468
628,28.0,11.5,20.0,27.49501,0.09802332,2.695152,11.54745,0.1982875,2.289714,0.8495678
629,28.0,12.0,20.0,27.494,0.1017743,2.798183,12.05861,0.1957232,2.36015,0.843458
630,28.5,8.0,20.0,28.4439,0.07578591,2.155647,8.046449,0.2417135,1.944935,0.9022512
631,28.5,8.5,20.0,28.44224,0.07822429,2.224874,8.547784,0.2334309,1.995317,0.8968226
632,28.5,9.0,20.0,28.44026,0.08104586,2.304965,9.043839,0.2270245,2.053173,0.8907608
633,28.5,9.5,20.0,28.43769,0.08425828,2.396111,9.551902,0.2219597,2.120137,0.8848245
634,28.5,10.0,20.0,28.48857,0.08769015,2.498168,10.05344,0.21819,2.19356,0.8780676
635,28.5,10.5,20.0,28.48806,0.09114131,2.59644,10.54761,0.2143373,2.260745,0.8707098
636,28.5,11.0,20.0,28.488,0.094722,2.69844,11.04743,0.2109455,2.330406,0.8636123
637,28.5,11.5,20.0,28.48777,0.09838007,2.802629,11.54892,0.2078854,2.400852,0.8566429
638,28.5,12.0,20.0,28.48739,0.1021265,2.909317,12.06025,0.2051597,2.474278,0.8504668
639,29.0,8.0,20.0,28.44469,0.07578544,2.155693,8.046341,0.2417021,1.944817,0.9021772
640,29.0,8.5,20.0,28.44292,0.07822365,2.22491,8.547605,0.233454,1.995472,0.8968779
641,29.0,9.0,20.0,28.4404,0.08104562,2.30497,9.04356,0.2270812,2.053622,0.8909538
642,29.0,9.5,20.0,28.43826,0.08425649,2.396108,9.551743,0.2219769,2.120266,0.8848792
643,29.0,10.0,20.0,28.48984,0.08768964,2.498263,10.05323,0.2182715,2.194333,0.8783432
644,29.0,10.5,20.0,28.48862,0.09113604,2.59634,10.54752,0.2143526,2.260889,0.8707986
645,29.0,11.0,20.0,28.48804,0.09472347,2.698486,11.0473,0.2109154,2.330046,0.8634645
646,29.0,11.5,20.0,28.48748,0.09837252,2.802385,11.54883,0.2078651,2.4006,0.8566275
647,29.0,12.0,20.0,28.48695,0.102126,2.909257,12.0603,0.2051182,2.473787,0.8503156
648,29.5,8.0,20.0,29.43593,0.0769617,2.265439,8.048594,0.2547215,2.050149,0.9049677
649,29.5,8.5,20.0,29.43428,0.07924648,2.332563,8.549989,0.2458214,2.10177,0.9010558
650,29.5,9.0,20.0,29.43196,0.08183248,2.40849,9.045377,0.2384671,2.157025,0.895592
651,29.5,9.5,20.0,29.42981,0.08488686,2.498204,9.553365,0.2326763,2.222842,0.8897761
652,29.5,10.0,20.0,29.48221,0.08823226,2.601282,10.05501,0.2285683,2.298257,0.8835095
653,29.5,10.5,20.0,29.48163,0.09160843,2.700766,10.54943,0.224401,2.367304,0.8765305
654,29.5,11.0,20.0,29.48115,0.09511652,2.804145,11.04894,0.2207516,2.43907,0.869809
655,29.5,11.5,20.0,29.48046,0.09873272,2.910686,11.55039,0.217495,2.512151,0.8630788
656,29.5,12.0,20.0,29.48005,0.1024811,3.021149,12.0621,0.2146608,2.58926,0.8570448
657,30.0,8.0,20.0,29.43631,0.07696241,2.26549,8.048803,0.254717,2.050167,0.9049554
658,30.0,8.5,20.0,29.43424,0.07924382,2.332482,8.549787,0.2458329,2.101819,0.9011083
659,30.0,9.0,20.0,29.43226,0.08183168,2.408492,9.045506,0.2384922,2.157282,0.8956985
660,30.0,9.5,20.0,29.42979,0.08488777,2.498229,9.553564,0.2326992,2.223107,0.889873
661,30.0,10.0,20.0,29.48218,0.08823276,2.601294,10.05511,0.2285721,2.298317,0.8835285
662,30.0,10.5,20.0,29.4814,0.0916043,2.700623,10.54932,0.2244013,2.367282,0.8765687
663,30.0,11.0,20.0,29.48112,0.0951073,2.803869,11.04887,0.2207505,2.439043,0.8698847
664,30.0,11.5,20.0,29.48062,0.09872146,2.910369,11.5503,0.2175444,2.512704,0.8633626
665,30.0,12.0,20.0,29.48001,0.1024789,3.02108,12.06203,0.2146734,2.589397,0.8571095
666,30.5,8.0,20.0,30.44395,0.07818061,2.380127,8.050775,0.2681252,2.158615,0.9069329
667,30.5,8.5,20.0,30.4425,0.08038849,2.447227,8.551916,0.2588611,2.213759,0.904599
668,30.5,9.0,20.0,30.4402,0.08275647,2.519124,9.047402,0.2505675,2.266985,0.8999103
669,30.5,9.5,20.0,30.43855,0.08560177,2.605594,9.555115,0.2439117,2.330604,0.8944618
670,30.5,10.0,20.0,30.49111,0.08881751,2.708145,10.05674,0.2392277,2.405849,0.8883755
671,30.5,10.5,20.0,30.48992,0.09210244,2.808196,10.55095,0.2347271,2.476593,0.8819159
672,30.5,11.0,20.0,30.48942,0.095549,2.913234,11.05065,0.2308353,2.55088,0.875618
673,30.5,11.5,20.0,30.48905,0.09912126,3.022113,11.55188,0.2274151,2.627071,0.8692829
674,30.5,12.0,20.0,30.48927,0.1028208,3.134933,12.06381,0.2243873,2.706965,0.8634844
675,31.0,8.0,20.0,30.44435,0.07817835,2.38009,8.050856,0.2681414,2.158768,0.9070112
676,31.0,8.5,20.0,30.44251,0.0803871,2.447185,8.551991,0.2589129,2.214221,0.904803
677,31.0,9.0,20.0,30.44089,0.08275182,2.519039,9.047224,0.2505732,2.266992,0.899943
678,31.0,9.5,20.0,30.43851,0.08560165,2.605587,9.555209,0.2438978,2.330495,0.8944222
679,31.0,10.0,20.0,30.4917,0.08882055,2.708289,10.05673,0.2392609,2.406182,0.8884507
680,31.0,10.5,20.0,30.49106,0.09211283,2.808618,10.5509,0.2347613,2.476942,0.8819078
681,31.0,11.0,20.0,30.48959,0.09554499,2.913128,11.05028,0.2308429,2.55088,0.8756498
682,31.0,11.5,20.0,30.48873,0.09912249,3.022119,11.5516,0.2274055,2.626898,0.8692241
683,31.0,12.0,20.0,30.48807,0.1028396,3.13538,12.06361,0.2243992,2.707065,0.8633928
684,31.5,8.0,20.0,31.43599,0.07938857,2.495658,8.053171,0.2812997,2.265355,0.9077184
685,31.5,8.5,20.0,31.43455,0.08158009,2.564434,8.554254,0.2719861,2.326638,0.9072717
686,31.5,9.0,20.0,31.43293,0.08379217,2.633834,9.049367,0.2630072,2.380048,0.9036441
687,31.5,9.5,20.0,31.48469,0.08650346,2.723535,9.557121,0.2559992,2.446616,0.8983237
688,31.5,10.0,20.0,31.48427,0.08947229,2.816969,10.05849,0.2500905,2.515533,0.8929926
689,31.5,10.5,20.0,31.48387,0.09265251,2.917059,10.55273,0.2451674,2.587186,0.8869156
690,31.5,11.0,20.0,31.48355,0.09601817,3.022993,11.05217,0.2409355,2.662862,0.8808692
691,31.5,11.5,20.0,31.48264,0.09953278,3.133554,11.55329,0.2372893,2.741473,0.8748766
692,31.5,12.0,20.0,31.48144,0.1032008,3.248908,12.06524,0.2341082,2.824572,0.8693911
693,32.0,8.0,20.0,31.43664,0.07939059,2.495773,8.053255,0.2813289,2.265613,0.90778
694,32.0,8.5,20.0,31.43458,0.08158147,2.564479,8.554491,0.2720137,2.326939,0.9073728
695,32.0,9.0,20.0,31.43316,0.0837907,2.633807,9.049403,0.2630348,2.380308,0.9037519
696,32.0,9.5,20.0,31.48438,0.08650844,2.723664,9.557121,0.2560543,2.447142,0.8984744
697,32.0,10.0,20.0,31.48415,0.08948344,2.81731,10.05845,0.2500709,2.515325,0.8928106
698,32.0,10.5,20.0,31.48363,0.09266137,2.917316,10.55261,0.245152,2.586992,0.8867711
699,32.0,11.0,20.0,31.48328,0.09603879,3.023616,11.05177,0.2409285,2.662686,0.8806296
700,32.0,11.5,20.0,31.48266,0.09953562,3.133646,11.55316,0.2373028,2.741597,0.8748903
701,32.0,12.0,20.0,31.48205,0.1032014,3.248991,12.06541,0.2340634,2.824071,0.8692149
702,32.5,8.0,20.0,32.49729,0.0807243,2.623321,8.055278,0.2953991,2.379522,0.9070647
703,32.5,8.5,20.0,32.4969,0.08293191,2.69503,8.556634,0.2862266,2.449136,0.9087604
704,32.5,9.0,20.0,32.49686,0.08507075,2.764532,9.051517,0.2769267,2.506607,0.906702
705,32.5,9.5,20.0,32.49625,0.08744406,2.841604,9.559102,0.2682779,2.564496,0.9024816
706,32.5,10.0,20.0,32.49545,0.09021578,2.931602,10.06022,0.2614579,2.630325,0.8972313
707,32.5,10.5,20.0,32.49475,0.09327293,3.030881,10.55468,0.2559768,2.701753,0.8914083
708,32.5,11.0,20.0,32.4942,0.09655901,3.137608,11.05371,0.251399,2.778892,0.8856722
709,32.5,11.5,20.0,32.49398,0.09999703,3.249301,11.55504,0.2474916,2.859775,0.88012
710,32.5,12.0,20.0,32.49334,0.1036047,3.366464,12.06722,0.244047,2.944969,0.8747958
711,33.0,8.0,20.0,32.49715,0.08071463,2.622995,8.0555,0.2953876,2.379494,0.907167
712,33.0,8.5,20.0,32.49647,0.08293618,2.695133,8.556666,0.2862036,2.448949,0.9086559
713,33.0,9.0,20.0,32.49596,0.0850735,2.764545,9.051523,0.2769292,2.506631,0.9067065
714,33.0,9.5,20.0,32.49565,0.08744855,2.841697,9.558921,0.2682692,2.564364,0.9024057
715,33.0,10.0,20.0,32.49561,0.09020936,2.931409,10.06026,0.261479,2.630547,0.8973662
716,33.0,10.5,20.0,32.4951,0.09326571,3.030679,10.55441,0.2559876,2.701797,0.8914827
717,33.0,11.0,20.0,32.49453,0.09654458,3.137171,11.05361,0.2514091,2.778978,0.8858231
718,33.0,11.5,20.0,32.49403,0.09998723,3.248988,11.5549,0.2475043,2.859887,0.8802394
719,33.0,12.0,20.0,32.49366,0.1036085,3.366621,12.06721,0.2440342,2.944813,0.8747088
720,33.5,8.0,20.0,33.48895,0.08188702,2.742311,8.057785,0.3083903,2.484943,0.9061493
721,33.5,8.5,20.0,33.48878,0.08417339,2.818864,8.559022,0.2994806,2.563261,0.909324
722,33.5,9.0,20.0,33.48835,0.08628603,2.889577,9.053774,0.290148,2.626935,0.909107
723,33.5,9.5,20.0,33.48783,0.08850318,2.963779,9.561192,0.2808677,2.68543,0.9060829
724,33.5,10.0,20.0,33.48775,0.0910402,3.048732,10.06235,0.2730326,2.74735,0.901145
725,33.5,10.5,20.0,33.48733,0.09392312,3.145234,10.55654,0.2668971,2.817511,0.8958032
726,33.5,11.0,20.0,33.48645,0.09709031,3.251209,11.05544,0.2618497,2.894864,0.890396
727,33.5,11.5,20.0,33.48628,0.1004558,3.363891,11.55672,0.2576356,2.977422,0.8851126
728,33.5,12.0,20.0,33.48525,0.1040197,3.483124,12.06897,0.2539567,3.064995,0.8799557
729,34.0,8.0,20.0,33.48834,0.08187813,2.741962,8.057848,0.3083958,2.485006,0.9062875
730,34.0,8.5,20.0,33.48843,0.08415569,2.818242,8.559135,0.2994533,2.563062,0.9094541
731,34.0,9.0,20.0,33.48776,0.08628319,2.889431,9.053902,0.2901392,2.626892,0.9091382
732,34.0,9.5,20.0,33.4878,0.08849528,2.963512,9.561264,0.2808489,2.68527,0.9061106
733,34.0,10.0,20.0,33.4875,0.09101947,3.048014,10.06227,0.2730556,2.747559,0.9014259
734,34.0,10.5,20.0,33.48695,0.09392684,3.145324,10.5564,0.2668796,2.817287,0.8957065
735,34.0,11.0,20.0,33.48649,0.09710506,3.251708,11.0553,0.2618573,2.894911,0.8902739
736,34.0,11.5,20.0,33.48576,0.1004617,3.364037,11.55668,0.2576362,2.97742,0.8850736
737,34.0,12.0,20.0,33.48528,0.1040164,3.483019,12.06894,0.253955,3.064968,0.8799743
738,34.5,8.0,20.0,34.50079,0.08300784,2.863836,8.060016,0.3214317,2.590745,0.9046414
739,34.5,8.5,20.0,34.5004,0.08540549,2.946523,8.561454,0.3130059,2.679786,0.9094738
740,34.5,9.0,20.0,34.50015,0.08753832,3.020085,9.055793,0.3037655,2.750838,0.9108478
741,34.5,9.5,20.0,34.49976,0.08968896,3.094247,9.563373,0.2941478,2.813045,0.9091209
742,34.5,10.0,20.0,34.49915,0.09198761,3.173494,10.06423,0.2853722,2.87205,0.905012
743,34.5,10.5,20.0,34.49896,0.09466555,3.265863,10.55828,0.2783594,2.938996,0.8999142
744,34.5,11.0,20.0,34.49803,0.09771647,3.371026,11.05711,0.2727639,3.01598,0.8946771
745,34.5,11.5,20.0,34.49787,0.1009877,3.483861,11.55821,0.2681597,3.099446,0.8896583
746,34.5,12.0,20.0,34.49733,0.1044724,3.604019,12.07037,0.2641885,3.188853,0.8848045
747,35.0,8.0,20.0,34.50091,0.08300627,2.863792,8.059837,0.3214242,2.590627,0.9046142
748,35.0,8.5,20.0,34.50022,0.08539376,2.946103,8.561444,0.3129586,2.679377,0.9094648
749,35.0,9.0,20.0,34.50043,0.08753186,3.019887,9.055697,0.3037595,2.750754,0.9108797
750,35.0,9.5,20.0,34.49973,0.08967195,3.093658,9.56334,0.2941288,2.812854,0.9092323
751,35.0,10.0,20.0,34.49922,0.09198137,3.173285,10.06408,0.2853605,2.871891,0.9050211
752,35.0,10.5,20.0,34.49879,0.09466471,3.265818,10.55798,0.2783547,2.938864,0.899886
753,35.0,11.0,20.0,34.49848,0.09770758,3.370763,11.05656,0.2727714,3.015913,0.8947273
754,35.0,11.5,20.0,34.49773,0.1009761,3.483445,11.55813,0.2681636,3.099469,0.8897712
755,35.0,12.0,20.0,34.49747,0.1044684,3.603897,12.07032,0.2641723,3.188644,0.8847768
756,25.0,8.0,25.0,24.94664,0.0873941,2.18019,8.046525,0.24349,1.959248,0.8986597
757,25.0,8.5,25.0,24.94555,0.09180415,2.290105,8.548524,0.2393994,2.046512,0.8936322
758,25.0,9.0,25.0,24.94527,0.09628325,2.401812,9.044751,0.235949,2.1341,0.8885375
759,25.0,9.5,25.0,24.94417,0.1009518,2.518158,9.553276,0.2328166,2.224161,0.883249
760,25.0,10.0,25.0,24.94368,0.1056134,2.634386,10.05497,0.2298448,2.311083,0.8772756
761,25.0,10.5,25.0,24.94306,0.11024,2.749724,10.54961,0.2270331,2.395112,0.8710372
762,25.0,11.0,25.0,24.94196,0.1149672,2.867509,11.04922,0.2243222,2.478586,0.8643691
763,25.0,11.5,25.0,24.94174,0.1197322,2.986329,11.55075,0.22186,2.562649,0.8581268
764,25.0,12.0,25.0,24.94062,0.1245669,3.106776,12.06273,0.2196339,2.649384,0.8527761
765,25.5,8.0,25.0,24.94679,0.08738271,2.179918,8.046324,0.2434668,1.959013,0.8986635
766,25.5,8.5,25.0,24.94601,0.0917979,2.289992,8.548557,0.2394085,2.046597,0.8937137
767,25.5,9.0,25.0,24.94508,0.09628227,2.401769,9.045089,0.2359197,2.133914,0.8884763
768,25.5,9.5,25.0,24.94429,0.1009424,2.517935,9.553239,0.2328042,2.224034,0.8832769
769,25.5,10.0,25.0,24.94383,0.1056061,2.634221,10.05513,0.2298542,2.311215,0.8773807
770,25.5,10.5,25.0,24.94317,0.1102501,2.749988,10.54966,0.2269755,2.394514,0.8707362
771,25.5,11.0,25.0,24.94263,0.114969,2.86763,11.04939,0.2243018,2.478399,0.8642671
772,25.5,11.5,25.0,24.94163,0.1197273,2.986195,11.55095,0.2218358,2.562414,0.8580867
773,25.5,12.0,25.0,24.94096,0.1245657,3.106789,12.0629,0.2196341,2.649425,0.8527858
774,26.0,8.0,25.0,25.98536,0.08800663,2.286884,8.048863,0.2564976,2.064514,0.902763
775,26.0,8.5,25.0,25.98453,0.09233482,2.399277,8.550829,0.2520417,2.155166,0.8982564
776,26.0,9.0,25.0,25.98339,0.09674841,2.513852,9.046865,0.2482317,2.245719,0.8933377
777,26.0,9.5,25.0,25.98257,0.1013687,2.633821,9.555365,0.24496,2.340682,0.888702
778,26.0,10.0,25.0,25.98227,0.1059916,2.753903,10.05725,0.2418298,2.432143,0.8831624
779,26.0,10.5,25.0,25.98117,0.1105968,2.873435,10.55185,0.2388977,2.520812,0.8772818
780,26.0,11.0,25.0,25.9806,0.1152979,2.995508,11.05151,0.236091,2.609161,0.8710247
781,26.0,11.5,25.0,25.97938,0.1200536,3.118919,11.55292,0.2335456,2.698134,0.8650863
782,26.0,12.0,25.0,25.9787,0.1248969,3.244658,12.06498,0.2312214,2.789682,0.8597766
783,26.5,8.0,25.0,25.98509,0.08800931,2.28693,8.048694,0.2565168,2.064625,0.9027933
784,26.5,8.5,25.0,25.98451,0.09232164,2.398933,8.550733,0.252023,2.154982,0.8983084
785,26.5,9.0,25.0,25.9836,0.09673649,2.513563,9.046853,0.2482522,2.245901,0.8935132
786,26.5,9.5,25.0,25.98284,0.1013478,2.633303,9.555072,0.2449042,2.340078,0.8886473
787,26.5,10.0,25.0,25.98217,0.1059792,2.75357,10.05704,0.2418298,2.432092,0.8832505
788,26.5,10.5,25.0,25.98199,0.1105985,2.87357,10.5517,0.2389034,2.520838,0.8772496
789,26.5,11.0,25.0,25.98043,0.1152931,2.995365,11.05127,0.2360821,2.609007,0.8710145
790,26.5,11.5,25.0,25.97996,0.1200453,3.118772,11.55279,0.2335482,2.698133,0.8651267
791,26.5,12.0,25.0,25.97949,0.1249052,3.244974,12.06501,0.231233,2.789829,0.8597386
792,27.0,8.0,25.0,26.98288,0.08866615,2.392468,8.051157,0.2692027,2.167393,0.9059234
793,27.0,8.5,25.0,26.98303,0.09287357,2.506011,8.55287,0.2642467,2.260067,0.9018587
794,27.0,9.0,25.0,26.98294,0.09721301,2.623093,9.04891,0.260209,2.354608,0.8976454
795,27.0,9.5,25.0,26.98199,0.1017894,2.746481,9.557093,0.2566247,2.452586,0.8929922
796,27.0,10.0,25.0,26.9815,0.1063686,2.869985,10.05897,0.2533697,2.548637,0.8880314
797,27.0,10.5,25.0,26.98046,0.1109466,2.993391,10.55364,0.2502998,2.641574,0.8824688
798,27.0,11.0,25.0,26.97948,0.1156203,3.119376,11.0533,0.2474187,2.734792,0.8767114
799,27.0,11.5,25.0,26.97836,0.1203392,3.246556,11.55466,0.2448023,2.828606,0.8712637
800,27.0,12.0,25.0,26.97779,0.1252179,3.378103,12.06709,0.2423902,2.924944,0.8658541
801,27.5,8.0,25.0,26.98324,0.08866356,2.392431,8.051143,0.2692375,2.16767,0.9060532
802,27.5,8.5,25.0,26.98254,0.09288018,2.506143,8.552977,0.2642416,2.260052,0.901805
803,27.5,9.0,25.0,26.98109,0.09721193,2.622884,9.048843,0.2601754,2.354286,0.8975946
804,27.5,9.5,25.0,26.98045,0.1017674,2.74573,9.557235,0.2566205,2.452582,0.8932351
805,27.5,10.0,25.0,26.97972,0.1063633,2.869652,10.05899,0.2534162,2.549112,0.8883002
806,27.5,10.5,25.0,26.97815,0.1109435,2.993052,10.55357,0.2502729,2.641272,0.8824679
807,27.5,11.0,25.0,26.97771,0.1156187,3.119129,11.05307,0.2474255,2.73481,0.8767866
808,27.5,11.5,25.0,26.97671,0.1203438,3.24648,11.55486,0.2447707,2.828292,0.871187
809,27.5,12.0,25.0,26.97625,0.1252124,3.377762,12.06729,0.2423492,2.924497,0.8658091
810,28.0,8.0,25.0,27.99346,0.08938427,2.502174,8.053547,0.2825814,2.275783,0.9095221
